ID,óöóID,ì˙éû,ê¸åaÉ m
23995623770,24705,2021-11-23 06:05:36.187,0.11743
23995623771,24705,2021-11-23 06:05:36.207,0.11558
23995623772,24705,2021-11-23 06:05:36.227,0.11732
23995623773,24705,2021-11-23 06:05:36.243,0.11739
23995623774,24705,2021-11-23 06:05:36.267,0.11889
23995623775,24705,2021-11-23 06:05:36.283,0.11743
23995623776,24705,2021-11-23 06:05:36.320,0.11697
23995623777,24705,2021-11-23 06:05:36.323,0.11805
23995623778,24705,2021-11-23 06:05:36.347,0.11634
23995623779,24705,2021-11-23 06:05:36.367,0.11683
23995623780,24705,2021-11-23 06:05:36.387,0.11937
23995623781,24705,2021-11-23 06:05:36.407,0.11631
23995623782,24705,2021-11-23 06:05:36.423,0.11843
23995623783,24705,2021-11-23 06:05:36.447,0.11805
23995623784,24705,2021-11-23 06:05:36.470,0.11694
23995623785,24705,2021-11-23 06:05:36.487,0.11752
23995623786,24705,2021-11-23 06:05:36.503,0.11746
23995623787,24705,2021-11-23 06:05:36.527,0.11527
23995623788,24705,2021-11-23 06:05:36.543,0.11583
23995623789,24705,2021-11-23 06:05:36.567,0.11819
23995623790,24705,2021-11-23 06:05:36.583,0.1161
23995623791,24705,2021-11-23 06:05:36.603,0.11603
23995623792,24705,2021-11-23 06:05:36.623,0.11794
23995623793,24705,2021-11-23 06:05:36.647,0.11868
23995623794,24705,2021-11-23 06:05:36.667,0.11746
23995623795,24705,2021-11-23 06:05:36.683,0.11534
23995623796,24705,2021-11-23 06:05:36.707,0.11794
23995623797,24705,2021-11-23 06:05:36.727,0.11701
23995623798,24705,2021-11-23 06:05:36.743,0.11826
23995623799,24705,2021-11-23 06:05:36.773,0.11711
23995623800,24705,2021-11-23 06:05:36.787,0.11749
23995623801,24705,2021-11-23 06:05:36.803,0.11916
23995623802,24705,2021-11-23 06:05:36.827,0.11916
23995623803,24705,2021-11-23 06:05:36.847,0.11718
23995623804,24705,2021-11-23 06:05:36.867,0.11631
23995623805,24705,2021-11-23 06:05:36.883,0.11896
23995623806,24705,2021-11-23 06:05:36.907,0.1168
23995623807,24705,2021-11-23 06:05:36.923,0.11729
23995623808,24705,2021-11-23 06:05:36.943,0.11812
23995623809,24705,2021-11-23 06:05:36.967,0.11812
23995623810,24705,2021-11-23 06:05:36.983,0.11481
23995623811,24705,2021-11-23 06:05:37.007,0.11617
23995623812,24705,2021-11-23 06:05:37.027,0.11617
23995623813,24705,2021-11-23 06:05:37.043,0.11694
23995623814,24705,2021-11-23 06:05:37.077,0.11478
23995623815,24705,2021-11-23 06:05:37.087,0.11718
23995623816,24705,2021-11-23 06:05:37.107,0.11732
23995623817,24705,2021-11-23 06:05:37.127,0.11558
23995623818,24705,2021-11-23 06:05:37.147,0.11829
23995623819,24705,2021-11-23 06:05:37.167,0.11854
23995623820,24705,2021-11-23 06:05:37.187,0.11676
23995623821,24705,2021-11-23 06:05:37.207,0.11882
23995623822,24705,2021-11-23 06:05:37.227,0.11746
23995623823,24705,2021-11-23 06:05:37.247,0.11749
23995623824,24705,2021-11-23 06:05:37.267,0.11805
23995623825,24705,2021-11-23 06:05:37.287,0.11919
23995623826,24705,2021-11-23 06:05:37.307,0.1169
23995623827,24705,2021-11-23 06:05:37.327,0.11947
23995623828,24705,2021-11-23 06:05:37.343,0.11592
23995623829,24705,2021-11-23 06:05:37.367,0.11652
23995623830,24705,2021-11-23 06:05:37.387,0.11752
23995623831,24705,2021-11-23 06:05:37.407,0.11766
23995623832,24705,2021-11-23 06:05:37.427,0.11968
23995623833,24705,2021-11-23 06:05:37.447,0.11572
23995623834,24705,2021-11-23 06:05:37.467,0.11746
23995623835,24705,2021-11-23 06:05:37.483,0.1178
23995623836,24705,2021-11-23 06:05:37.507,0.11641
23995623837,24705,2021-11-23 06:05:37.533,0.11885
23995623838,24705,2021-11-23 06:05:37.547,0.11861
23995623839,24705,2021-11-23 06:05:37.567,0.11631
23995623840,24705,2021-11-23 06:05:37.583,0.11617
23995623841,24705,2021-11-23 06:05:37.607,0.11808
23995623842,24705,2021-11-23 06:05:37.627,0.11683
23995623843,24705,2021-11-23 06:05:37.647,0.11961
23995623844,24705,2021-11-23 06:05:37.667,0.11871
23995623845,24705,2021-11-23 06:05:37.687,0.1178
23995623846,24705,2021-11-23 06:05:37.707,0.11861
23995623847,24705,2021-11-23 06:05:37.727,0.11694
23995623848,24705,2021-11-23 06:05:37.747,0.11857
23995623849,24705,2021-11-23 06:05:37.767,0.11812
23995623850,24705,2021-11-23 06:05:37.787,0.11715
23995623851,24705,2021-11-23 06:05:37.807,0.11926
23995623852,24705,2021-11-23 06:05:37.833,0.11791
23995623853,24705,2021-11-23 06:05:37.847,0.11878
23995623854,24705,2021-11-23 06:05:37.867,0.1169
23995623855,24705,2021-11-23 06:05:37.887,0.1161
23995623856,24705,2021-11-23 06:05:37.907,0.11875
23995623857,24705,2021-11-23 06:05:37.927,0.11666
23995623858,24705,2021-11-23 06:05:37.947,0.11833
23995623859,24705,2021-11-23 06:05:37.967,0.11808
23995623860,24705,2021-11-23 06:05:37.987,0.11589
23995623861,24705,2021-11-23 06:05:38.007,0.11909
23995623862,24705,2021-11-23 06:05:38.027,0.12132
23995623863,24705,2021-11-23 06:05:38.047,0.11729
23995623864,24705,2021-11-23 06:05:38.067,0.11722
23995623865,24705,2021-11-23 06:05:38.087,0.11749
23995623866,24705,2021-11-23 06:05:38.107,0.11708
23995623867,24705,2021-11-23 06:05:38.137,0.11746
23995623868,24705,2021-11-23 06:05:38.147,0.11843
23995623869,24705,2021-11-23 06:05:38.163,0.11749
23995623870,24705,2021-11-23 06:05:38.187,0.11947
23995623871,24705,2021-11-23 06:05:38.207,0.11972
23995623872,24705,2021-11-23 06:05:38.227,0.11711
23995623873,24705,2021-11-23 06:05:38.243,0.11746
23995623874,24705,2021-11-23 06:05:38.267,0.11763
23995623875,24705,2021-11-23 06:05:38.287,0.11718
23995623876,24705,2021-11-23 06:05:38.307,0.11659
23995623877,24705,2021-11-23 06:05:38.327,0.11906
23995623878,24705,2021-11-23 06:05:38.347,0.11791
23995623879,24705,2021-11-23 06:05:38.363,0.11777
23995623880,24705,2021-11-23 06:05:38.387,0.11885
23995623881,24705,2021-11-23 06:05:38.407,0.11666
23995623882,24705,2021-11-23 06:05:38.427,0.1161
23995623883,24705,2021-11-23 06:05:38.443,0.11794
23995623884,24705,2021-11-23 06:05:38.467,0.11683
23995623885,24705,2021-11-23 06:05:38.487,0.11558
23995623886,24705,2021-11-23 06:05:38.507,0.11812
23995623887,24705,2021-11-23 06:05:38.523,0.1169
23995623888,24705,2021-11-23 06:05:38.547,0.11766
23995623889,24705,2021-11-23 06:05:38.563,0.1185
23995623890,24705,2021-11-23 06:05:38.593,0.12107
23995623891,24705,2021-11-23 06:05:38.603,0.11718
23995623892,24705,2021-11-23 06:05:38.623,0.11833
23995623893,24705,2021-11-23 06:05:38.647,0.11791
23995623894,24705,2021-11-23 06:05:38.667,0.11624
23995623895,24705,2021-11-23 06:05:38.683,0.11975
23995623896,24705,2021-11-23 06:05:38.703,0.11711
23995623897,24705,2021-11-23 06:05:38.723,0.11732
23995623898,24705,2021-11-23 06:05:38.747,0.1169
23995623899,24705,2021-11-23 06:05:38.763,0.12021
23995623900,24705,2021-11-23 06:05:38.787,0.11857
23995623901,24705,2021-11-23 06:05:38.807,0.11794
23995623902,24705,2021-11-23 06:05:38.823,0.11729
23995623903,24705,2021-11-23 06:05:38.847,0.11829
23995623904,24705,2021-11-23 06:05:38.867,0.11847
23995623905,24705,2021-11-23 06:05:38.893,0.11864
23995623906,24705,2021-11-23 06:05:38.907,0.11875
23995623907,24705,2021-11-23 06:05:38.923,0.11864
23995623908,24705,2021-11-23 06:05:38.947,0.11729
23995623909,24705,2021-11-23 06:05:38.967,0.11801
23995623910,24705,2021-11-23 06:05:38.987,0.11694
23995623911,24705,2021-11-23 06:05:39.007,0.11864
23995623912,24705,2021-11-23 06:05:39.023,0.11926
23995623913,24705,2021-11-23 06:05:39.043,0.11739
23995623914,24705,2021-11-23 06:05:39.067,0.11954
23995623915,24705,2021-11-23 06:05:39.083,0.11659
23995623916,24705,2021-11-23 06:05:39.107,0.11697
23995623917,24705,2021-11-23 06:05:39.123,0.11592
23995623918,24705,2021-11-23 06:05:39.147,0.11798
23995623919,24705,2021-11-23 06:05:39.167,0.11766
23995623920,24705,2021-11-23 06:05:39.197,0.11715
23995623921,24705,2021-11-23 06:05:39.207,0.11569
23995623922,24705,2021-11-23 06:05:39.227,0.11896
23995623923,24705,2021-11-23 06:05:39.243,0.11704
23995623924,24705,2021-11-23 06:05:39.267,0.1168
23995623925,24705,2021-11-23 06:05:39.287,0.11627
23995623926,24705,2021-11-23 06:05:39.303,0.11808
23995623927,24705,2021-11-23 06:05:39.327,0.11569
23995623928,24705,2021-11-23 06:05:39.347,0.11773
23995623929,24705,2021-11-23 06:05:39.367,0.11961
23995623930,24705,2021-11-23 06:05:39.387,0.11896
23995623931,24705,2021-11-23 06:05:39.407,0.11739
23995623932,24705,2021-11-23 06:05:39.427,0.11725
23995623933,24705,2021-11-23 06:05:39.447,0.12072
23995623934,24705,2021-11-23 06:05:39.467,0.11833
23995623935,24705,2021-11-23 06:05:39.497,0.11722
23995623936,24705,2021-11-23 06:05:39.507,0.11743
23995623937,24705,2021-11-23 06:05:39.527,0.11648
23995623938,24705,2021-11-23 06:05:39.543,0.1161
23995623939,24705,2021-11-23 06:05:39.563,0.12024
23995623940,24705,2021-11-23 06:05:39.583,0.11784
23995623941,24705,2021-11-23 06:05:39.603,0.11819
23995623942,24705,2021-11-23 06:05:39.627,0.11993
23995623943,24705,2021-11-23 06:05:39.647,0.11586
23995623944,24705,2021-11-23 06:05:39.663,0.11808
23995623945,24705,2021-11-23 06:05:39.687,0.11752
23995623946,24705,2021-11-23 06:05:39.707,0.11736
23995623947,24705,2021-11-23 06:05:39.727,0.11861
23995623948,24705,2021-11-23 06:05:39.747,0.11634
23995623949,24705,2021-11-23 06:05:39.763,0.11947
23995623950,24705,2021-11-23 06:05:39.797,0.11801
23995623951,24705,2021-11-23 06:05:39.807,0.11829
23995623952,24705,2021-11-23 06:05:39.827,0.11759
23995623953,24705,2021-11-23 06:05:39.847,0.11773
23995623954,24705,2021-11-23 06:05:39.867,0.11896
23995623955,24705,2021-11-23 06:05:39.887,0.11843
23995623956,24705,2021-11-23 06:05:39.907,0.11829
23995623957,24705,2021-11-23 06:05:39.927,0.11701
23995623958,24705,2021-11-23 06:05:39.950,0.11722
23995623959,24705,2021-11-23 06:05:39.967,0.1161
23995623960,24705,2021-11-23 06:05:39.987,0.11708
23995623961,24705,2021-11-23 06:05:40.007,0.11516
23995623962,24705,2021-11-23 06:05:40.027,0.11715
23995623963,24705,2021-11-23 06:05:40.047,0.11892
23995623964,24705,2021-11-23 06:05:40.067,0.11746
23995623965,24705,2021-11-23 06:05:40.087,0.11631
23995623966,24705,2021-11-23 06:05:40.107,0.11794
23995623967,24705,2021-11-23 06:05:40.127,0.11743
23995623968,24705,2021-11-23 06:05:40.147,0.11645
23995623969,24705,2021-11-23 06:05:40.167,0.11711
23995623970,24705,2021-11-23 06:05:40.187,0.11711
23995623971,24705,2021-11-23 06:05:40.207,0.11822
23995623972,24705,2021-11-23 06:05:40.227,0.11912
23995623973,24705,2021-11-23 06:05:40.253,0.11704
23995623974,24705,2021-11-23 06:05:40.263,0.11725
23995623975,24705,2021-11-23 06:05:40.287,0.11784
23995623976,24705,2021-11-23 06:05:40.307,0.11673
23995623977,24705,2021-11-23 06:05:40.327,0.12104
23995623978,24705,2021-11-23 06:05:40.347,0.11662
23995623979,24705,2021-11-23 06:05:40.367,0.11836
23995623980,24705,2021-11-23 06:05:40.387,0.11993
23995623981,24705,2021-11-23 06:05:40.407,0.11592
23995623982,24705,2021-11-23 06:05:40.427,0.11784
23995623983,24705,2021-11-23 06:05:40.447,0.11864
23995623984,24705,2021-11-23 06:05:40.467,0.11986
23995623985,24705,2021-11-23 06:05:40.487,0.11617
23995623986,24705,2021-11-23 06:05:40.507,0.11892
23995623987,24705,2021-11-23 06:05:40.527,0.11739
23995623988,24705,2021-11-23 06:05:40.557,0.11572
23995623989,24705,2021-11-23 06:05:40.567,0.11669
23995623990,24705,2021-11-23 06:05:40.587,0.11627
23995623991,24705,2021-11-23 06:05:40.607,0.11634
23995623992,24705,2021-11-23 06:05:40.627,0.1177
23995623993,24705,2021-11-23 06:05:40.647,0.11676
23995623994,24705,2021-11-23 06:05:40.663,0.11805
23995623995,24705,2021-11-23 06:05:40.683,0.11746
23995623996,24705,2021-11-23 06:05:40.707,0.11815
23995623997,24705,2021-11-23 06:05:40.727,0.11954
23995623998,24705,2021-11-23 06:05:40.747,0.11787
23995623999,24705,2021-11-23 06:05:40.767,0.11773
23995624000,24705,2021-11-23 06:05:40.783,0.11759
23995624001,24705,2021-11-23 06:05:40.803,0.11903
23995624002,24705,2021-11-23 06:05:40.827,0.11912
23995624003,24705,2021-11-23 06:05:40.857,0.11885
23995624004,24705,2021-11-23 06:05:40.867,0.11968
23995624005,24705,2021-11-23 06:05:40.887,0.11704
23995624006,24705,2021-11-23 06:05:40.907,0.11592
23995624007,24705,2021-11-23 06:05:40.927,0.11579
23995624008,24705,2021-11-23 06:05:40.943,0.11652
23995624009,24705,2021-11-23 06:05:40.967,0.11586
23995624010,24705,2021-11-23 06:05:40.987,0.11857
23995624011,24705,2021-11-23 06:05:41.003,0.11436
23995624012,24705,2021-11-23 06:05:41.027,0.11749
23995624013,24705,2021-11-23 06:05:41.047,0.11868
23995624014,24705,2021-11-23 06:05:41.063,0.11919
23995624015,24705,2021-11-23 06:05:41.087,0.11899
23995624016,24705,2021-11-23 06:05:41.110,0.11819
23995624017,24705,2021-11-23 06:05:41.127,0.11954
23995624018,24705,2021-11-23 06:05:41.157,0.11773
23995624019,24705,2021-11-23 06:05:41.163,0.11589
23995624020,24705,2021-11-23 06:05:41.183,0.11829
23995624021,24705,2021-11-23 06:05:41.207,0.11631
23995624022,24705,2021-11-23 06:05:41.227,0.11766
23995624023,24705,2021-11-23 06:05:41.247,0.11808
23995624024,24705,2021-11-23 06:05:41.267,0.11697
23995624025,24705,2021-11-23 06:05:41.287,0.11715
23995624026,24705,2021-11-23 06:05:41.307,0.11752
23995624027,24705,2021-11-23 06:05:41.327,0.11756
23995624028,24705,2021-11-23 06:05:41.343,0.1169
23995624029,24705,2021-11-23 06:05:41.367,0.11701
23995624030,24705,2021-11-23 06:05:41.387,0.11906
23995624031,24705,2021-11-23 06:05:41.407,0.11596
23995624032,24705,2021-11-23 06:05:41.423,0.11961
23995624033,24705,2021-11-23 06:05:41.457,0.11784
23995624034,24705,2021-11-23 06:05:41.467,0.11541
23995624035,24705,2021-11-23 06:05:41.487,0.11648
23995624036,24705,2021-11-23 06:05:41.507,0.11919
23995624037,24705,2021-11-23 06:05:41.523,0.11624
23995624038,24705,2021-11-23 06:05:41.547,0.11732
23995624039,24705,2021-11-23 06:05:41.567,0.11801
23995624040,24705,2021-11-23 06:05:41.587,0.11819
23995624041,24705,2021-11-23 06:05:41.607,0.11854
23995624042,24705,2021-11-23 06:05:41.627,0.11777
23995624043,24705,2021-11-23 06:05:41.647,0.11944
23995624044,24705,2021-11-23 06:05:41.663,0.11773
23995624045,24705,2021-11-23 06:05:41.683,0.11613
23995624046,24705,2021-11-23 06:05:41.707,0.11676
23995624047,24705,2021-11-23 06:05:41.727,0.11596
23995624048,24705,2021-11-23 06:05:41.760,0.11711
23995624049,24705,2021-11-23 06:05:41.767,0.11993
23995624050,24705,2021-11-23 06:05:41.787,0.12042
23995624051,24705,2021-11-23 06:05:41.807,0.11763
23995624052,24705,2021-11-23 06:05:41.827,0.1178
23995624053,24705,2021-11-23 06:05:41.847,0.11666
23995624054,24705,2021-11-23 06:05:41.863,0.11739
23995624055,24705,2021-11-23 06:05:41.887,0.11736
23995624056,24705,2021-11-23 06:05:41.910,0.11947
23995624057,24705,2021-11-23 06:05:41.923,0.11847
23995624058,24705,2021-11-23 06:05:41.947,0.11857
23995624059,24705,2021-11-23 06:05:41.967,0.11641
23995624060,24705,2021-11-23 06:05:41.987,0.11854
23995624061,24705,2021-11-23 06:05:42.007,0.11815
23995624062,24705,2021-11-23 06:05:42.027,0.11847
23995624063,24705,2021-11-23 06:05:42.047,0.11576
23995624064,24705,2021-11-23 06:05:42.067,0.11854
23995624065,24705,2021-11-23 06:05:42.087,0.11655
23995624066,24705,2021-11-23 06:05:42.107,0.11864
23995624067,24705,2021-11-23 06:05:42.127,0.11673
23995624068,24705,2021-11-23 06:05:42.147,0.11801
23995624069,24705,2021-11-23 06:05:42.167,0.11749
23995624070,24705,2021-11-23 06:05:42.187,0.11912
23995624071,24705,2021-11-23 06:05:42.210,0.11906
23995624072,24705,2021-11-23 06:05:42.227,0.11899
23995624073,24705,2021-11-23 06:05:42.247,0.11819
23995624074,24705,2021-11-23 06:05:42.267,0.11958
23995624075,24705,2021-11-23 06:05:42.287,0.11645
23995624076,24705,2021-11-23 06:05:42.307,0.11704
23995624077,24705,2021-11-23 06:05:42.327,0.11715
23995624078,24705,2021-11-23 06:05:42.347,0.11683
23995624079,24705,2021-11-23 06:05:42.367,0.11655
23995624080,24705,2021-11-23 06:05:42.387,0.1194
23995624081,24705,2021-11-23 06:05:42.407,0.11669
23995624082,24705,2021-11-23 06:05:42.427,0.11752
23995624083,24705,2021-11-23 06:05:42.447,0.11544
23995624084,24705,2021-11-23 06:05:42.467,0.11749
23995624085,24705,2021-11-23 06:05:42.487,0.11711
23995624086,24705,2021-11-23 06:05:42.517,0.11659
23995624087,24705,2021-11-23 06:05:42.527,0.11659
23995624088,24705,2021-11-23 06:05:42.547,0.11889
23995624089,24705,2021-11-23 06:05:42.567,0.11787
23995624090,24705,2021-11-23 06:05:42.587,0.11815
23995624091,24705,2021-11-23 06:05:42.607,0.11864
23995624092,24705,2021-11-23 06:05:42.627,0.1152
23995624093,24705,2021-11-23 06:05:42.647,0.1178
23995624094,24705,2021-11-23 06:05:42.667,0.11923
23995624095,24705,2021-11-23 06:05:42.683,0.11631
23995624096,24705,2021-11-23 06:05:42.707,0.11833
23995624097,24705,2021-11-23 06:05:42.727,0.11944
23995624098,24705,2021-11-23 06:05:42.747,0.1185
23995624099,24705,2021-11-23 06:05:42.767,0.12052
23995624100,24705,2021-11-23 06:05:42.787,0.11861
23995624101,24705,2021-11-23 06:05:42.817,0.11743
23995624102,24705,2021-11-23 06:05:42.827,0.11562
23995624103,24705,2021-11-23 06:05:42.843,0.1178
23995624104,24705,2021-11-23 06:05:42.867,0.11648
23995624105,24705,2021-11-23 06:05:42.887,0.12
23995624106,24705,2021-11-23 06:05:42.907,0.1177
23995624107,24705,2021-11-23 06:05:42.927,0.1162
23995624108,24705,2021-11-23 06:05:42.947,0.12097
23995624109,24705,2021-11-23 06:05:42.970,0.11854
23995624110,24705,2021-11-23 06:05:42.987,0.1177
23995624111,24705,2021-11-23 06:05:43.003,0.11683
23995624112,24705,2021-11-23 06:05:43.027,0.11666
23995624113,24705,2021-11-23 06:05:43.047,0.11659
23995624114,24705,2021-11-23 06:05:43.063,0.1184
23995624115,24705,2021-11-23 06:05:43.087,0.11687
23995624116,24705,2021-11-23 06:05:43.107,0.11986
23995624117,24705,2021-11-23 06:05:43.123,0.11903
23995624118,24705,2021-11-23 06:05:43.147,0.11899
23995624119,24705,2021-11-23 06:05:43.167,0.11885
23995624120,24705,2021-11-23 06:05:43.187,0.11624
23995624121,24705,2021-11-23 06:05:43.203,0.11857
23995624122,24705,2021-11-23 06:05:43.227,0.11784
